stage,comparison,feature,weighting,median_difference,effect_size,roc_auc,distribution_overlap,overlap_measure,candidate_threshold,threshold_direction,precision,recall,f1,tn,fp,fn,tp,confusion_matrix
speech,speech_vs_non_speech,spectral_centroid_std,segment,65.8683306709536,1.7375888396513506,0.9545454545454546,0.25757575757575757,shared_histogram_mass,116.12677314050238,>=,0.8571428571428571,1.0,0.923076923076923,10,1,0,6,"[[10, 1], [0, 6]]"
speech,speech_vs_non_speech,spectral_flux,segment,0.0024770077456853527,0.5199585259552799,0.8333333333333334,0.6333333333333333,shared_histogram_mass,0.005444562344527254,>=,0.5454545454545454,1.0,0.7058823529411764,10,5,0,6,"[[10, 5], [0, 6]]"
speech,speech_vs_non_speech,cepstral_peak_prominence,segment,-0.047240027346827196,-0.3194149543738352,0.3,0.6666666666666666,shared_histogram_mass,1.4004363917339588,<=,0.42857142857142855,1.0,0.6,7,8,0,6,"[[7, 8], [0, 6]]"
speech,speech_vs_non_speech,spectral_slope,segment,3.770624292688508e-05,0.441342231748353,0.7222222222222222,0.6666666666666662,shared_histogram_mass,-0.0008328962420354815,>=,0.42857142857142855,1.0,0.6,7,8,0,6,"[[7, 8], [0, 6]]"
speech,speech_vs_non_speech,spectral_rolloff,segment,226.97769197769185,0.7032567193582254,0.6666666666666666,0.4,shared_histogram_mass,1803.0030030030032,>=,1.0,0.6666666666666666,0.8,15,0,2,4,"[[15, 0], [2, 4]]"
speech,speech_vs_non_speech,spectral_flatness,segment,-0.0027116137795742297,-0.6357725701282676,0.3,0.8,shared_histogram_mass,0.017671032812580072,<=,0.4,1.0,0.5714285714285715,6,9,0,6,"[[6, 9], [0, 6]]"
speech,speech_vs_non_speech,temporal_v1_window_full,segment,0.012499999999999956,0.04042243336301609,0.8,0.6666666666666666,shared_histogram_mass,1.0,>=,0.5,1.0,0.6666666666666666,9,6,0,6,"[[9, 6], [0, 6]]"
speech,speech_vs_non_speech,temporal_v1_silero_median,segment,0.06978021810083598,0.3781484213319742,0.8636363636363636,0.6666666666666667,shared_histogram_mass,0.04274613963564409,>=,0.7142857142857143,0.8333333333333334,0.7692307692307692,9,2,1,5,"[[9, 2], [1, 5]]"
speech,speech_vs_non_speech,temporal_v1_low_proportion_std,segment,0.07766462400504613,2.640324370084226,0.8939393939393939,0.27272727272727276,shared_histogram_mass,0.08940691393489068,>=,0.75,1.0,0.8571428571428571,9,2,0,6,"[[9, 2], [0, 6]]"
speech,speech_vs_non_speech,temporal_v1_raw_is_whisper,segment,0.4203260146373919,1.7018785686580105,0.9,0.4666666666666666,shared_histogram_mass,0.18518518518518517,>=,0.75,1.0,0.8571428571428571,13,2,0,6,"[[13, 2], [0, 6]]"
speech,speech_vs_non_speech,temporal_v1_is_whisper,segment,0.4203260146373919,1.7018785686580105,0.9,0.4666666666666666,shared_histogram_mass,0.18518518518518517,>=,0.75,1.0,0.8571428571428571,13,2,0,6,"[[13, 2], [0, 6]]"
speech,speech_vs_non_speech,temporal_v1_qualifying_run,segment,4.0110778443113775,0.8248426464829117,0.8555555555555555,0.5666666666666667,shared_histogram_mass,0.5882352941176471,>=,0.6,1.0,0.7499999999999999,11,4,0,6,"[[11, 4], [0, 6]]"
speech,speech_vs_non_speech,confirmation_frames,segment,0.0,,0.5,1.0,shared_histogram_mass,20.0,>=,0.2857142857142857,1.0,0.4444444444444445,0,15,0,6,"[[0, 15], [0, 6]]"
